temperature 	 <E> 	 <E^2> 	 <m> 	 <m^2>
0	                       -314575	                   9.89573e+10	                      0.999512	                       0.999024	                       0.998048	 
0.05	                       -314575	                   9.89573e+10	                      0.999512	                       0.999024	                       0.998048	 
0.1	                       -314575	                   9.89573e+10	                      0.999512	                       0.999024	                       0.998048	 
0.15	                       -314575	                   9.89573e+10	                      0.999512	                       0.999024	                       0.998048	 
0.2	                       -314575	                   9.89573e+10	                      0.999512	                       0.999024	                       0.998048	 
0.25	                       -314575	                   9.89573e+10	                      0.999512	                       0.999024	                       0.998048	 
0.3	                       -314575	                   9.89573e+10	                      0.999512	                       0.999024	                       0.998048	 
0.35	                       -314575	                   9.89573e+10	                      0.884262	                       0.816155	                       0.743844	 
0.4	                       -314575	                   9.89574e+10	                     0.0802787	                       0.323349	                       0.218155	 
0.45	                       -314575	                   9.89575e+10	                            -1	                              1	                              1	 
0.5	                       -314575	                   9.89575e+10	                            -1	                       0.999999	                       0.999998	 
0.55	                       -314575	                   9.89575e+10	                     -0.999999	                       0.999998	                       0.999996	 
0.6	                       -314575	                   9.89575e+10	                     -0.999997	                       0.999994	                       0.999987	 
0.65	                       -314575	                   9.89575e+10	                      -0.99999	                        0.99998	                       0.999959	 
0.7	                       -314575	                   9.89575e+10	                     -0.999978	                       0.999957	                       0.999914	 
0.75	                       -314575	                   9.89575e+10	                     -0.999952	                       0.999903	                       0.999807	 
0.8	                       -314576	                   9.89577e+10	                     -0.999905	                        0.99981	                       0.999619	 
0.85	                       -314576	                    9.8958e+10	                     -0.999829	                       0.999659	                       0.999318	 
0.9	                       -314577	                   9.89586e+10	                     -0.999705	                        0.99941	                       0.998821	 
0.95	                       -314579	                   9.89603e+10	                     -0.999521	                       0.999043	                       0.998089	 
1	                       -314585	                   9.89636e+10	                     -0.999252	                       0.998507	                       0.997023	 
1.05	                       -314594	                   9.89695e+10	                     -0.998859	                       0.997723	                       0.995468	 
1.1	                       -314611	                   9.89798e+10	                     -0.998299	                        0.99661	                       0.993266	 
1.15	                       -314634	                   9.89948e+10	                      -0.99762	                       0.995261	                       0.990598	 
1.2	                       -314674	                   9.90198e+10	                     -0.996615	                       0.993265	                       0.986664	 
1.25	                       -314734	                   9.90577e+10	                     -0.995429	                       0.990914	                       0.982043	 
1.3	                       -314813	                   9.91075e+10	                     -0.993962	                       0.988011	                       0.976351	 
1.35	                       -314930	                    9.9181e+10	                     -0.991966	                       0.984082	                       0.968723	 
1.4	                       -315097	                    9.9286e+10	                     -0.989293	                       0.978866	                       0.958744	 
1.45	                       -315314	                   9.94227e+10	                     -0.986798	                       0.973921	                        0.94906	 
1.5	                       -315595	                   9.96001e+10	                       -0.9829	                       0.966325	                       0.934598	 
1.55	                       -315958	                   9.98292e+10	                     -0.978712	                       0.958247	                       0.919389	 
1.6	                       -316411	                   1.00116e+11	                     -0.973039	                       0.947239	                       0.898751	 
1.65	                       -316975	                   1.00473e+11	                     -0.967196	                       0.935964	                       0.877725	 
1.7	                       -317653	                   1.00904e+11	                     -0.959981	                        0.92222	                       0.852661	 
1.75	                       -318464	                   1.01419e+11	                     -0.951178	                        0.90554	                       0.822644	 
1.8	                       -319428	                   1.02034e+11	                     -0.940642	                       0.885801	                       0.787836	 
1.85	                       -320545	                   1.02749e+11	                     -0.929197	                       0.864549	                       0.751065	 
1.9	                       -321814	                   1.03565e+11	                     -0.914229	                       0.837247	                       0.705368	 
1.95	                       -323273	                   1.04505e+11	                     -0.897421	                        0.80702	                       0.656189	 
2	                       -324905	                   1.05564e+11	                     -0.877447	                       0.771955	                       0.601677	 
2.01	                       -326624	                   1.06683e+11	                     -0.872457	                       0.763286	                       0.588489	 
2.02	                       -328380	                   1.07833e+11	                     -0.867402	                       0.754542	                       0.575315	 
2.03	                       -330162	                   1.09007e+11	                     -0.862091	                        0.74548	                       0.561967	 
2.04	                       -331994	                    1.1022e+11	                     -0.857158	                       0.737132	                       0.549862	 
2.05	                       -333865	                   1.11466e+11	                     -0.851772	                       0.727878	                       0.536152	 
2.06	                       -335776	                   1.12745e+11	                     -0.846016	                       0.718155	                       0.522168	 
2.07	                       -337720	                   1.14055e+11	                     -0.840147	                        0.70845	                       0.508715	 
2.08	                       -339704	                   1.15399e+11	                     -0.833369	                       0.697282	                       0.493347	 
2.09	                       -341734	                   1.16782e+11	                     -0.825635	                       0.684641	                       0.476199	 
2.1	                       -343799	                   1.18198e+11	                     -0.818352	                       0.672866	                       0.460556	 
2.11	                       -345904	                    1.1965e+11	                     -0.812466	                       0.663194	                       0.447402	 
2.12	                       -348027	                   1.21123e+11	                     -0.803422	                       0.648866	                       0.429088	 
2.13	                       -350192	                   1.22635e+11	                     -0.795091	                       0.635812	                       0.412744	 
2.14	                       -352401	                   1.24187e+11	                     -0.785848	                       0.621336	                       0.394638	 
2.15	                       -354641	                    1.2577e+11	                     -0.774878	                       0.604663	                       0.374934	 
2.16	                       -356923	                   1.27395e+11	                     -0.763995	                       0.588125	                       0.355413	 
2.17	                       -359239	                   1.29053e+11	                     -0.752182	                       0.570702	                       0.335846	 
2.18	                       -361590	                   1.30748e+11	                      -0.73922	                       0.551921	                       0.315456	 
2.19	                       -363968	                   1.32473e+11	                     -0.724106	                       0.530945	                       0.293948	 
2.2	                       -366390	                   1.34242e+11	                     -0.710169	                       0.511332	                       0.273761	 
2.21	                       -368853	                   1.36053e+11	                     -0.691428	                       0.488604	                       0.251892	 
2.22	                       -371357	                   1.37906e+11	                     -0.670849	                       0.459924	                       0.226344	 
2.23	                       -373900	                   1.39802e+11	                     -0.607445	                       0.416258	                       0.192718	 
2.24	                       -376480	                   1.41738e+11	                     -0.602568	                       0.395914	                       0.175289	 
2.25	                       -379083	                   1.43704e+11	                     -0.579352	                       0.367187	                       0.154671	 
2.26	                       -381724	                   1.45713e+11	                     -0.528867	                        0.32083	                       0.125289	 
2.27	                       -384402	                   1.47766e+11	                     -0.483587	                        0.28231	                       0.101336	 
2.28	                       -387126	                   1.49867e+11	                     -0.367319	                       0.220469	                       0.070935	 
2.29	                       -389877	                   1.52005e+11	                     -0.302087	                       0.183837	                      0.0533925	 
2.3	                       -392648	                   1.54173e+11	                     -0.227997	                       0.142676	                      0.0359047	 
2.31	                       -395462	                   1.56391e+11	                     -0.200867	                       0.121775	                      0.0274145	 
2.32	                       -398298	                   1.58642e+11	                     -0.209603	                       0.111816	                      0.0241437	 
2.33	                       -401158	                   1.60928e+11	                     -0.138421	                      0.0846699	                      0.0157088	 
2.34	                       -404035	                   1.63245e+11	                     -0.128645	                      0.0734505	                      0.0121094	 
2.35	                       -406949	                   1.65608e+11	                      -0.11592	                      0.0644612	                     0.00965107	 
2.36	                       -409880	                   1.68002e+11	                    -0.0980134	                      0.0550763	                     0.00751501	 
2.37	                       -412821	                   1.70422e+11	                    -0.0826138	                      0.0481014	                     0.00586254	 
2.38	                       -415781	                   1.72874e+11	                    -0.0711555	                       0.039983	                      0.0041492	 
2.39	                       -418752	                   1.75354e+11	                    -0.0616396	                      0.0372841	                     0.00369456	 
2.4	                       -421742	                   1.77867e+11	                    -0.0618379	                      0.0356214	                      0.0033087	 
