temperature 	 <E> 	 <E^2> 	 <m> 	 <m^2>
0	                       -314575	                   9.89573e+10	                      0.999512	                       0.999024	                       0.998048	 
0.05	                       -314575	                   9.89573e+10	                      0.999512	                       0.999024	                       0.998048	 
0.1	                       -314575	                   9.89573e+10	                      0.999512	                       0.999024	                       0.998048	 
0.15	                       -314575	                   9.89573e+10	                      0.999512	                       0.999024	                       0.998048	 
0.2	                       -314575	                   9.89573e+10	                      0.999512	                       0.999024	                       0.998048	 
0.25	                       -314575	                   9.89573e+10	                      0.999512	                       0.999024	                       0.998048	 
0.3	                       -314575	                   9.89573e+10	                      0.999512	                       0.999024	                       0.998048	 
0.35	                       -314575	                   9.89574e+10	                      0.999164	                       0.998351	                       0.996785	 
0.4	                       -314575	                   9.89577e+10	                      0.976888	                       0.959112	                       0.934326	 
0.45	                       -314576	                   9.89582e+10	                     -0.416903	                       0.713579	                       0.662997	 
0.5	                       -314576	                   9.89583e+10	                            -1	                              1	                              1	 
0.55	                       -314576	                   9.89583e+10	                     -0.999999	                       0.999998	                       0.999996	 
0.6	                       -314576	                   9.89583e+10	                     -0.999996	                       0.999992	                       0.999985	 
0.65	                       -314576	                   9.89583e+10	                      -0.99999	                        0.99998	                        0.99996	 
0.7	                       -314576	                   9.89584e+10	                     -0.999979	                       0.999957	                       0.999914	 
0.75	                       -314577	                   9.89584e+10	                     -0.999951	                       0.999901	                       0.999803	 
0.8	                       -314577	                   9.89587e+10	                     -0.999903	                       0.999807	                       0.999614	 
0.85	                       -314577	                    9.8959e+10	                     -0.999831	                       0.999661	                       0.999323	 
0.9	                       -314579	                   9.89598e+10	                     -0.999706	                       0.999413	                       0.998828	 
0.95	                       -314582	                   9.89617e+10	                     -0.999495	                       0.998993	                       0.997997	 
1	                       -314586	                   9.89643e+10	                      -0.99925	                       0.998503	                       0.997016	 
1.05	                       -314594	                   9.89694e+10	                     -0.998825	                       0.997657	                       0.995339	 
1.1	                       -314609	                   9.89789e+10	                     -0.998331	                       0.996674	                       0.993389	 
1.15	                       -314633	                   9.89942e+10	                     -0.997544	                       0.995114	                       0.990326	 
1.2	                       -314671	                   9.90181e+10	                     -0.996675	                       0.993383	                       0.986891	 
1.25	                       -314728	                   9.90537e+10	                     -0.995443	                       0.990948	                       0.982124	 
1.3	                       -314810	                   9.91056e+10	                     -0.993805	                       0.987715	                       0.975821	 
1.35	                       -314926	                   9.91785e+10	                     -0.992086	                       0.984305	                       0.969107	 
1.4	                       -315086	                   9.92793e+10	                     -0.989495	                       0.979224	                       0.959322	 
1.45	                       -315305	                   9.94169e+10	                     -0.986639	                       0.973635	                       0.948587	 
1.5	                       -315584	                   9.95935e+10	                     -0.982964	                       0.966444	                       0.934802	 
1.55	                       -315943	                   9.98202e+10	                     -0.978675	                       0.958128	                       0.919121	 
1.6	                       -316398	                   1.00108e+11	                     -0.973307	                       0.947738	                        0.89962	 
1.65	                       -316958	                   1.00462e+11	                      -0.96717	                       0.935946	                       0.877785	 
1.7	                       -317639	                   1.00894e+11	                     -0.959705	                       0.921755	                       0.851959	 
1.75	                       -318446	                   1.01408e+11	                     -0.951224	                       0.905664	                       0.822955	 
1.8	                       -319392	                   1.02011e+11	                     -0.941357	                       0.887154	                       0.790226	 
1.85	                       -320506	                   1.02724e+11	                     -0.929831	                         0.8657	                       0.752952	 
1.9	                       -321773	                   1.03538e+11	                     -0.914713	                       0.838081	                       0.706614	 
1.95	                       -323224	                   1.04474e+11	                     -0.897642	                       0.807379	                       0.656667	 
2	                       -324855	                   1.05531e+11	                     -0.877592	                       0.772067	                       0.601505	 
2.01	                       -326576	                   1.06652e+11	                     -0.872715	                       0.763714	                       0.589109	 
2.02	                       -328327	                   1.07799e+11	                     -0.867444	                       0.754755	                       0.575937	 
2.03	                       -330121	                    1.0898e+11	                     -0.862722	                       0.746464	                       0.563212	 
2.04	                       -331961	                   1.10198e+11	                     -0.856366	                       0.735694	                       0.547584	 
2.05	                       -333842	                   1.11451e+11	                     -0.852297	                       0.728759	                       0.537391	 
2.06	                       -335752	                   1.12729e+11	                     -0.844704	                       0.716118	                       0.519643	 
2.07	                       -337709	                   1.14047e+11	                     -0.839033	                       0.706569	                       0.505995	 
2.08	                       -339703	                   1.15398e+11	                      -0.83324	                       0.697169	                       0.493402	 
2.09	                       -341716	                    1.1677e+11	                     -0.826629	                       0.686222	                       0.478235	 
2.1	                       -343768	                   1.18177e+11	                     -0.818912	                        0.67373	                       0.461624	 
2.11	                       -345855	                   1.19616e+11	                     -0.811905	                       0.662414	                       0.446589	 
2.12	                       -347974	                   1.21086e+11	                     -0.803882	                       0.649511	                       0.429746	 
2.13	                       -350154	                   1.22608e+11	                      -0.79384	                       0.633789	                       0.410108	 
2.14	                       -352377	                    1.2417e+11	                     -0.784193	                       0.618969	                       0.392136	 
2.15	                       -354621	                   1.25756e+11	                     -0.775479	                       0.605411	                       0.375483	 
2.16	                       -356903	                    1.2738e+11	                      -0.76062	                       0.583487	                       0.350716	 
2.17	                       -359219	                   1.29038e+11	                     -0.752633	                       0.571627	                       0.337353	 
2.18	                       -361569	                   1.30732e+11	                     -0.739378	                       0.552193	                       0.315789	 
2.19	                       -363953	                   1.32462e+11	                     -0.725745	                       0.532725	                       0.295233	 
2.2	                       -366385	                   1.34238e+11	                     -0.619337	                       0.487118	                       0.256811	 
2.21	                       -368862	                   1.36059e+11	                     -0.685911	                       0.481978	                       0.247487	 
2.22	                       -371373	                   1.37919e+11	                     -0.646609	                       0.443852	                       0.215493	 
2.23	                       -373922	                   1.39818e+11	                     -0.639507	                       0.422302	                       0.195429	 
2.24	                       -376486	                   1.41742e+11	                      -0.59549	                       0.389572	                       0.171382	 
2.25	                       -379088	                   1.43708e+11	                     -0.500098	                       0.341035	                       0.140588	 
2.26	                       -381741	                   1.45726e+11	                     -0.498178	                        0.30684	                       0.116843	 
2.27	                       -384431	                   1.47788e+11	                     -0.435188	                       0.262697	                      0.0925002	 
2.28	                       -387161	                   1.49894e+11	                     -0.349102	                        0.22013	                      0.0705812	 
2.29	                       -389907	                   1.52028e+11	                     -0.328525	                        0.18744	                      0.0547462	 
2.3	                       -392685	                   1.54202e+11	                     -0.297782	                       0.158117	                      0.0415431	 
2.31	                       -395502	                   1.56422e+11	                     -0.211152	                       0.123804	                      0.0289472	 
2.32	                       -398345	                    1.5868e+11	                     -0.209994	                       0.110753	                      0.0239401	 
2.33	                       -401200	                   1.60962e+11	                     -0.145281	                       0.088574	                       0.016852	 
2.34	                       -404083	                   1.63284e+11	                      -0.10418	                      0.0685714	                      0.0108551	 
2.35	                       -406984	                   1.65637e+11	                     -0.100718	                      0.0604955	                     0.00872178	 
2.36	                       -409914	                    1.6803e+11	                    -0.0970257	                      0.0542644	                     0.00720772	 
2.37	                       -412862	                   1.70455e+11	                    -0.0778199	                      0.0465503	                     0.00538705	 
2.38	                       -415821	                   1.72908e+11	                    -0.0646323	                      0.0393788	                     0.00405344	 
2.39	                       -418788	                   1.75384e+11	                    -0.0582941	                      0.0372813	                     0.00366594	 
2.4	                       -421773	                   1.77893e+11	                    -0.0494638	                      0.0337531	                     0.00310062	 
